20190116T2100,-53.828144,0.0
20190116T2200,-53.828144,0.0
20190116T2300,-54.488144,0.0
20190117T0000,-54.098145,0.0
20190117T0100,-53.938145,0.0
20190117T0200,-54.348145,0.0
20190117T0300,-54.298145,0.0
20190117T0400,-54.348145,0.0
20190117T0500,-54.178146,0.0
20190117T0600,-54.418144,0.0
20190117T0700,-54.798145,0.0
20190117T0800,-54.128147,0.0
20190117T0900,-55.798145,0.0
20190117T1000,-55.608147,0.0
20190117T1100,-55.908146,0.0
20190117T1200,-54.878147,0.0
20190117T1300,-51.918144,0.0
20190117T1400,-51.058144,0.0
20190117T1500,-50.978146,0.0
20190117T1600,-50.818146,0.0
20190117T1700,-50.718143,0.0
20190117T1800,-51.778145,0.0
20190117T1900,-54.428146,0.0
20190117T2000,-54.608147,0.0
20190117T2100,-53.588146,0.0
20190117T2200,-53.668144,0.0
20190117T2300,-53.908146,0.0
20190118T0000,-54.318146,0.0
20190118T0100,-55.218143,0.0
20190118T0200,-55.348145,0.0
20190118T0300,-55.398144,0.0
20190118T0400,-56.008144,0.0
20190118T0500,-56.008144,0.0
20190118T0600,-56.138145,0.0
20190118T0700,-55.968143,0.0
20190118T0800,-55.678146,0.0
20190118T0900,-56.808144,0.0
20190118T1000,-57.128147,0.0
20190118T1100,-56.868145,0.0
20190118T1200,-55.848145,0.0
20190118T1300,-52.628147,0.0
20190118T1400,-52.188145,0.0
20190118T1500,-52.298145,0.0
20190118T1600,-52.258144,0.0
20190118T1700,-51.938145,0.0
20190118T1800,-51.968143,0.0
20190118T1900,-52.918144,0.0
20190118T2000,-52.598145,0.0
20190118T2100,-53.878147,0.0
20190118T2200,-53.758144,0.0
20190118T2300,-54.078144,0.0
20190119T0000,-54.238144,0.0
20190119T0100,-54.118145,0.0
20190119T0200,-54.458145,0.0
20190119T0300,-54.388145,0.0
20190119T0400,-54.568146,0.0
20190119T0500,-54.518147,0.0
20190119T0600,-54.348145,0.0
20190119T0700,-54.578144,0.0
20190119T0800,-54.588146,0.0
20190119T0900,-55.318146,0.0
20190119T1000,-54.948147,0.0
20190119T1100,-55.198147,0.0
20190119T1200,-55.208145,0.0
20190119T1300,-51.938145,0.0
20190119T1400,-50.048145,0.0
20190119T1500,-49.918144,0.0
20190119T1600,-48.838146,0.0
20190119T1700,-48.858147,0.0
20190119T1800,-49.148144,0.0
20190119T1900,-50.088146,0.0
20190119T2000,-50.228146,0.0
20190119T2100,-53.248146,0.0
20190119T2200,-52.548145,0.0
20190119T2300,-51.658146,0.0
20190120T0000,-52.088146,0.0
20190120T0100,-52.268147,0.0
20190120T0200,-51.978146,0.0
20190120T0300,-51.038147,0.0
20190120T0400,-51.998146,0.0
20190120T0500,-52.948147,0.0
20190120T0600,-53.138145,0.0
20190120T0700,-54.178146,0.0
20190120T0800,-54.078144,0.0
20190120T0900,-54.168144,0.0
20190120T1000,-54.118145,0.0
20190120T1100,-54.638145,0.0
20190120T1200,-53.718143,0.0
20190120T1300,-50.218143,0.0
20190120T1400,-49.218143,0.0
20190120T1500,-48.478146,0.0
20190120T1600,-46.958145,0.0
20190120T1700,-46.678146,0.0
20190120T1800,-46.378147,0.0
20190120T1900,-45.798145,0.0
20190120T2000,-45.418144,0.0
20190120T2100,-45.788147,0.0
20190120T2200,-45.368145,0.0
20190120T2300,-44.218143,0.0
20190121T0000,-44.098145,0.0
20190121T0100,-43.958145,0.0
20190121T0200,-44.928146,0.0
20190121T0300,-45.308144,0.0
20190121T0400,-44.718143,0.0
20190121T0500,-44.788147,0.0
20190121T0600,-44.918144,0.0
20190121T0700,-43.458145,0.0
20190121T0800,-43.478146,0.0
20190121T0900,-43.118145,0.0
20190121T1000,-43.198147,0.0
20190121T1100,-43.838146,0.0
20190121T1200,-42.968143,0.0
20190121T1300,-39.888145,0.0
20190121T1400,-40.468143,0.0
20190121T1500,-39.558144,0.0
20190121T1600,-38.948147,0.0
20190121T1700,-40.158146,0.0
20190121T1800,-39.738144,0.1
20190121T1900,-39.848145,0.0
20190121T2000,-39.438145,0.0
20190121T2100,-39.178146,0.0
20190121T2200,-40.008144,0.0
20190121T2300,-40.468143,0.0
20190122T0000,-40.478146,0.0
20190122T0100,-39.718143,0.0
20190122T0200,-39.378147,0.0
20190122T0300,-39.308144,0.0
20190122T0400,-39.088146,0.0
20190122T0500,-38.988144,0.0
20190122T0600,-38.998146,0.0
20190122T0700,-39.228146,0.0
20190122T0800,-38.838146,0.0
20190122T0900,-38.198147,0.0
20190122T1000,-38.068146,0.0
20190122T1100,-38.528145,0.0
20190122T1200,-38.338146,0.0
20190122T1300,-36.138145,0.0
20190122T1400,-36.178146,0.0
20190122T1500,-35.868145,0.0
20190122T1600,-35.018147,0.0
20190122T1700,-34.878147,0.0
20190122T1800,-34.598145,0.0
20190122T1900,-33.488144,0.0
20190122T2000,-32.968143,0.0
20190122T2100,-32.618145,0.0
20190122T2200,-32.408146,0.0
20190122T2300,-32.708145,0.0
20190123T0000,-33.528145,0.0
20190123T0100,-33.988144,0.0
20190123T0200,-33.108147,0.0
20190123T0300,-33.488144,0.0
20190123T0400,-34.518147,0.0
20190123T0500,-34.638145,0.0
20190123T0600,-33.848145,0.0
20190123T0700,-34.588146,0.0
20190123T0800,-34.168144,0.0
20190123T0900,-32.418144,0.0
20190123T1000,-33.038147,0.0
20190123T1100,-34.278145,0.0
20190123T1200,-33.778145,0.0
20190123T1300,-31.368145,0.0
20190123T1400,-30.708145,0.0
20190123T1500,-30.718143,0.0
20190123T1600,-30.318146,0.0
20190123T1700,-30.038143,0.0
20190123T1800,-29.998146,0.0
20190123T1900,-31.068146,0.0
20190123T2000,-31.048145,0.0
20190123T2100,-28.958145,0.0
20190123T2200,-28.838146,0.0
20190123T2300,-29.218143,0.0
20190124T0000,-29.558144,0.0
20190124T0100,-29.618145,0.0
20190124T0200,-29.478146,0.0
20190124T0300,-29.538143,0.0
20190124T0400,-29.338146,0.0
20190124T0500,-29.298145,0.0
20190124T0600,-29.208145,0.0
20190124T0700,-29.538143,0.0
20190124T0800,-29.548145,0.0
20190124T0900,-30.738144,0.0
20190124T1000,-31.158146,0.0
20190124T1100,-30.428143,0.0
20190124T1200,-30.468143,0.0
20190124T1300,-28.528145,0.0
20190124T1400,-28.318146,0.0
20190124T1500,-28.448143,0.0
20190124T1600,-28.138145,0.0
20190124T1700,-27.918144,0.0
20190124T1800,-28.188145,0.0
20190124T1900,-30.428143,0.0
20190124T2000,-30.998146,0.0
20190124T2100,-31.478146,0.0
20190124T2200,-30.558144,0.0
20190124T2300,-29.808144,0.0
20190125T0000,-29.168144,0.0
20190125T0100,-30.128143,0.0
20190125T0200,-30.918144,0.0
20190125T0300,-32.048145,0.0
20190125T0400,-32.758144,0.0
20190125T0500,-32.818146,0.0
20190125T0600,-33.468143,0.0
20190125T0700,-34.898144,0.0
20190125T0800,-35.268147,0.0
20190125T0900,-35.848145,0.0
20190125T1000,-36.718143,0.0
20190125T1100,-35.888145,0.0
20190125T1200,-35.498146,0.0
20190125T1300,-31.458145,0.0
20190125T1400,-31.448147,0.0
20190125T1500,-31.668144,0.0
20190125T1600,-31.898144,0.0
20190125T1700,-33.038147,0.0
20190125T1800,-33.288147,0.0
20190125T1900,-34.378147,0.0
20190125T2000,-34.568146,0.0
20190125T2100,-34.918144,0.0
20190125T2200,-34.228146,0.0
20190125T2300,-34.148144,0.0
20190126T0000,-34.108147,0.0
20190126T0100,-35.288147,0.0
20190126T0200,-35.188145,0.0
20190126T0300,-35.028145,0.0
20190126T0400,-35.398144,0.0
20190126T0500,-35.398144,0.0
20190126T0600,-35.388145,0.0
20190126T0700,-36.048145,0.0
20190126T0800,-35.288147,0.0
20190126T0900,-32.458145,0.0
20190126T1000,-32.208145,0.0
20190126T1100,-33.248146,0.0
20190126T1200,-33.108147,0.0
20190126T1300,-32.008144,0.0
20190126T1400,-31.748146,0.0
20190126T1500,-31.578144,0.0
20190126T1600,-32.168144,0.0
20190126T1700,-32.528145,0.0
20190126T1800,-32.418144,0.0
20190126T1900,-35.178146,0.0
20190126T2000,-33.248146,0.0
20190126T2100,-34.658146,0.0
20190126T2200,-34.848145,0.0
20190126T2300,-35.288147,0.0
20190127T0000,-35.318146,0.0
20190127T0100,-35.748146,0.0
20190127T0200,-36.028145,0.0
20190127T0300,-34.628147,0.0
20190127T0400,-35.778145,0.0
20190127T0500,-35.778145,0.0
20190127T0600,-35.628147,0.0
20190127T0700,-35.838146,0.0
20190127T0800,-35.548145,0.0
20190127T0900,-36.188145,0.0
20190127T1000,-36.168144,0.0
20190127T1100,-36.338146,0.0
20190127T1200,-36.408146,0.0
20190127T1300,-33.898144,0.0
20190127T1400,-34.308144,0.0
20190127T1500,-33.888145,0.0
20190127T1600,-34.168144,0.0
20190127T1700,-34.278145,0.0
20190127T1800,-33.838146,0.0
20190127T1900,-35.678146,0.0
20190127T2000,-35.858147,0.0
20190127T2100,-36.898144,0.0
20190127T2200,-39.578144,0.0
20190127T2300,-39.598145,0.0
20190128T0000,-39.848145,0.0
20190128T0100,-40.888145,0.0
20190128T0200,-40.598145,0.0
20190128T0300,-41.278145,0.0
20190128T0400,-42.628147,0.0
20190128T0500,-42.258144,0.0
20190128T0600,-42.628147,0.0
20190128T0700,-43.338146,0.0
20190128T0800,-42.238144,0.0
20190128T0900,-41.888145,0.0
20190128T1000,-42.718143,0.0
20190128T1100,-43.318146,0.0
20190128T1200,-44.218143,0.0
20190128T1300,-42.038147,0.0
20190128T1400,-41.188145,0.0
20190128T1500,-41.338146,0.0
20190128T1600,-40.928146,0.0
20190128T1700,-41.058144,0.0
20190128T1800,-41.628147,0.0
20190128T1900,-45.208145,0.0
20190128T2000,-45.198147,0.0
20190128T2100,-46.198147,0.0
20190128T2200,-46.748146,0.0
20190128T2300,-47.968143,0.0
20190129T0000,-48.478146,0.0
20190129T0100,-48.948147,0.0
20190129T0200,-49.508144,0.0
20190129T0300,-49.688145,0.0
20190129T0400,-50.478146,0.0
20190129T0500,-50.698147,0.0
20190129T0600,-50.558144,0.0
20190129T0700,-51.258144,0.0
20190129T0800,-51.608147,0.0
20190129T0900,-53.098145,0.0
20190129T1000,-53.258144,0.0
20190129T1100,-52.848145,0.0
20190129T1200,-51.518147,0.0
20190129T1300,-48.578144,0.0
20190129T1400,-47.768147,0.0
20190129T1500,-47.558144,0.0
20190129T1600,-46.678146,0.0
20190129T1700,-46.878147,0.0
20190129T1800,-47.068146,0.0
20190129T1900,-49.718143,0.0
20190129T2000,-50.198147,0.0
20190129T2100,-51.858147,0.0
20190129T2200,-52.668144,0.0
20190129T2300,-52.798145,0.0
20190130T0000,-52.958145,0.0
20190130T0100,-52.058144,0.0
20190130T0200,-51.288147,0.0
20190130T0300,-51.368145,0.0
20190130T0400,-50.958145,0.0
20190130T0500,-51.078144,0.0
20190130T0600,-51.018147,0.0
20190130T0700,-51.548145,0.0
20190130T0800,-51.878147,0.0
20190130T0900,-52.098145,0.0
20190130T1000,-52.388145,0.0
20190130T1100,-52.738144,0.0
20190130T1200,-51.718143,0.0
20190130T1300,-48.068146,0.0
20190130T1400,-47.178146,0.0
20190130T1500,-47.068146,0.0
20190130T1600,-46.948147,0.0
20190130T1700,-47.918144,0.0
20190130T1800,-47.908146,0.0
20190130T1900,-50.638145,0.0
20190130T2000,-51.888145,0.0
20190130T2100,-52.528145,0.0
20190130T2200,-52.958145,0.0
20190130T2300,-53.298145,0.0
20190131T0000,-53.048145,0.0
20190131T0100,-53.818146,0.0
20190131T0200,-53.508144,0.0
20190131T0300,-53.888145,0.0
20190131T0400,-55.058144,0.0
20190131T0500,-55.088146,0.0
20190131T0600,-55.488144,0.0
20190131T0700,-55.728146,0.0
20190131T0800,-55.098145,0.0
20190131T0900,-55.268147,0.0
20190131T1000,-55.418144,0.0
20190131T1100,-54.618145,0.0
20190131T1200,-53.868145,0.0
20190131T1300,-49.588146,0.0
20190131T1400,-48.318146,0.0
20190131T1500,-47.888145,0.0
20190131T1600,-46.478146,0.0
20190131T1700,-46.498146,0.0
20190131T1800,-46.818146,0.0
20190131T1900,-49.368145,0.0
20190131T2000,-48.668144,0.0
20190131T2100,-50.468143,0.0
20190131T2200,-50.728146,0.0
20190131T2300,-51.668144,0.0
20190201T0000,-51.898144,0.0
20190201T0100,-51.738144,0.0
20190201T0200,-52.228146,0.0
20190201T0300,-52.278145,0.0
20190201T0400,-51.298145,0.0
20190201T0500,-50.978146,0.0
20190201T0600,-51.238144,0.0
20190201T0700,-49.618145,0.0
20190201T0800,-48.288147,0.0
20190201T0900,-48.708145,0.0
20190201T1000,-49.028145,0.0
20190201T1100,-48.108147,0.0
20190201T1200,-46.838146,0.0
20190201T1300,-43.348145,0.0
20190201T1400,-42.458145,0.0
20190201T1500,-41.778145,0.0
20190201T1600,-41.198147,0.0
20190201T1700,-41.998146,0.0
20190201T1800,-41.968143,0.0
20190201T1900,-43.248146,0.0
20190201T2000,-43.398144,0.0
20190201T2100,-43.818146,0.0
20190201T2200,-42.818146,0.0
20190201T2300,-42.338146,0.0
20190202T0000,-41.618145,0.0
20190202T0100,-41.348145,0.0
20190202T0200,-41.678146,0.0
20190202T0300,-42.628147,0.0
20190202T0400,-42.738144,0.0
20190202T0500,-42.328144,0.0
20190202T0600,-41.648144,0.0
20190202T0700,-41.008144,0.0
20190202T0800,-40.588146,0.0
20190202T0900,-39.368145,0.0
20190202T1000,-39.458145,0.0
20190202T1100,-39.418144,0.0
20190202T1200,-38.438145,0.0
20190202T1300,-36.288147,0.0
20190202T1400,-35.108147,0.0
20190202T1500,-33.718143,0.0
20190202T1600,-33.408146,0.0
20190202T1700,-33.698147,0.0
20190202T1800,-33.848145,0.0
20190202T1900,-34.548145,0.0
20190202T2000,-34.568146,0.0
20190202T2100,-34.648144,0.0
20190202T2200,-34.508144,0.0
20190202T2300,-34.578144,0.0
20190203T0000,-34.528145,0.0
20190203T0100,-33.368145,0.0
20190203T0200,-33.048145,0.0
20190203T0300,-32.828144,0.0
20190203T0400,-32.868145,0.0
20190203T0500,-33.198147,0.0
20190203T0600,-33.308144,0.0
20190203T0700,-33.458145,0.0
20190203T0800,-34.058144,0.0
20190203T0900,-32.508144,0.0
20190203T1000,-34.018147,0.0
20190203T1100,-33.478146,0.0
20190203T1200,-32.638145,0.0
20190203T1300,-29.968143,0.0
20190203T1400,-29.478146,0.0
20190203T1500,-29.188145,0.0
20190203T1600,-28.598145,0.0
20190203T1700,-29.038143,0.0
20190203T1800,-29.528145,0.0
20190203T1900,-30.978146,0.0
20190203T2000,-32.248146,0.0
20190203T2100,-31.168144,0.0
20190203T2200,-31.838146,0.0
20190203T2300,-32.668144,0.0
20190204T0000,-33.458145,0.0
20190204T0100,-35.188145,0.0
20190204T0200,-35.438145,0.0
20190204T0300,-35.678146,0.0
20190204T0400,-36.588146,0.0
20190204T0500,-36.428146,0.0
20190204T0600,-36.768147,0.0
